Gender,Expertise,Ages,Level1,Level2,Level3,Subs,Annual_income,Job_status,Commitment,Time,State,Platform,Device,Completed,Churn,Time counts
Female,beginner,20,317,317,118,monthly,54396,employed,high,06:00-12:00,Active,android,tablet,752,low,3
Male,beginner,21,325,24,NaN,annual,62573,other,medium,06:00-12:00,Active,android,phone,349,medium,3
Male,beginner,22,280,14,NaN,monthly,35562,unemployed,medium,06:00-12:00,Active,ios,laptop,294,medium,3
Female,beginner,21,302,127,NaN,monthly,60383,self_employed,medium,12:00-18:00,Active,android,laptop,429,medium,2
Female,beginner,25,52,NaN,NaN,monthly,36302,employed,low,06:00-12:00,Active,ios,phone,52,high,1
Female,beginner,21,278,NaN,NaN,annual,22219,unemployed,low,18:00-00:00,Active,android,tablet,278,high,1
Male,beginner,21,315,313,97,annual,55468,unemployed,high,18:00-00:00,Active,android,phone,725,low,4
Female,beginner,22,286,NaN,NaN,monthly,54590,self_employed,low,18:00-00:00,Inactive,ios,laptop,286,high,1
Female,beginner,24,322,185,NaN,annual,39101,unemployed,medium,00:00-06:00,Active,ios,tablet,507,medium,2
Male,beginner,25,296,4,NaN,monthly,39154,unemployed,medium,06:00-12:00,Active,android,phone,300,medium,3
Male,beginner,23,299,19,NaN,annual,55001,other,medium,12:00-18:00,Active,android,other,318,medium,3
Male,Intermediate,23,289,77,NaN,monthly,37574,other,medium,06:00-12:00,Active,ios,other,366,medium,2
Female,Intermediate,21,319,96,NaN,annual,61919,self_employed,medium,00:00-06:00,Active,android,other,415,medium,3
Female,Intermediate,20,284,49,NaN,annual,55252,self_employed,medium,06:00-12:00,Active,android,phone,333,medium,3
Male,Intermediate,23,332,333,NaN,annual,20243,self_employed,medium,00:00-06:00,Active,ios,laptop,665,medium,3
Female,beginner,24,304,148,NaN,monthly,65383,self_employed,medium,18:00-00:00,Active,ios,phone,452,medium,3
Male,beginner,25,288,171,NaN,annual,26159,unemployed,medium,06:00-12:00,Active,android,phone,459,medium,4
Male,beginner,20,285,300,291,annual,24140,other,high,00:00-06:00,Active,ios,other,876,low,4
Female,beginner,25,321,99,NaN,annual,41696,self_employed,medium,00:00-06:00,Active,android,other,420,medium,4
Male,beginner,23,44,NaN,NaN,annual,50918,employed,low,12:00-18:00,Active,ios,laptop,44,high,1
Female,beginner,20,119,NaN,NaN,annual,57080,self_employed,low,18:00-00:00,Inactive,ios,phone,119,high,1
Female,Intermediate,23,332,92,NaN,monthly,66401,unemployed,medium,00:00-06:00,Active,android,phone,424,medium,3
Female,Intermediate,22,281,324,177,annual,37181,employed,high,06:00-12:00,Active,android,other,782,low,4
Female,beginner,25,324,15,NaN,monthly,49278,unemployed,medium,12:00-18:00,Active,android,phone,339,medium,4
Female,beginner,20,302,16,NaN,annual,55697,employed,medium,18:00-00:00,Active,ios,other,318,medium,4
Male,Intermediate,21,28,NaN,NaN,annual,31719,self_employed,low,06:00-12:00,Active,ios,other,28,high,1
Female,Intermediate,25,219,NaN,NaN,monthly,51944,self_employed,low,00:00-06:00,Inactive,android,tablet,219,high,1
Female,Intermediate,25,307,159,NaN,annual,23066,self_employed,medium,06:00-12:00,Active,ios,laptop,466,medium,4
Female,beginner,21,282,313,36,monthly,58321,employed,high,00:00-06:00,Active,ios,tablet,631,low,3
Male,beginner,24,288,NaN,NaN,annual,45318,other,low,18:00-00:00,Active,ios,tablet,288,high,1
Male,beginner,20,306,197,NaN,monthly,52542,employed,medium,00:00-06:00,Active,android,tablet,503,medium,4
Male,beginner,25,302,NaN,NaN,monthly,63728,unemployed,low,12:00-18:00,Active,ios,tablet,302,high,1
Male,beginner,20,70,NaN,NaN,monthly,34932,unemployed,low,06:00-12:00,Active,android,other,70,high,1
Male,Intermediate,22,282,120,NaN,annual,61995,employed,medium,06:00-12:00,Active,android,tablet,402,medium,4
Male,beginner,22,326,127,NaN,monthly,54137,employed,medium,06:00-12:00,Active,ios,tablet,453,medium,4
Male,beginner,20,280,322,269,monthly,37420,unemployed,high,06:00-12:00,Active,android,laptop,871,low,2
Male,Intermediate,20,313,323,167,monthly,27509,unemployed,high,12:00-18:00,Active,ios,laptop,803,low,4
Female,beginner,24,293,288,NaN,annual,55571,unemployed,medium,18:00-00:00,Active,android,phone,581,medium,3
Male,beginner,21,8,NaN,NaN,annual,48785,other,low,12:00-18:00,Inactive,android,tablet,8,high,1
Male,beginner,23,322,313,NaN,annual,28413,employed,medium,12:00-18:00,Active,ios,other,635,medium,3
Female,beginner,23,39,NaN,NaN,monthly,31608,self_employed,low,00:00-06:00,Inactive,ios,phone,39,high,1
Female,beginner,21,326,327,NaN,annual,22674,employed,medium,18:00-00:00,Active,android,other,653,medium,2
Female,Intermediate,24,321,154,NaN,annual,58924,self_employed,medium,06:00-12:00,Active,android,tablet,475,medium,3
Female,beginner,23,285,189,NaN,monthly,59699,self_employed,medium,18:00-00:00,Active,android,tablet,474,medium,3
Female,beginner,24,287,NaN,NaN,monthly,50769,self_employed,low,18:00-00:00,Inactive,ios,tablet,287,high,1
Female,beginner,21,290,81,NaN,monthly,49020,self_employed,medium,06:00-12:00,Active,android,laptop,371,medium,4
Female,Intermediate,25,272,NaN,NaN,annual,61317,unemployed,low,00:00-06:00,Active,android,laptop,272,high,1
Male,beginner,24,307,55,NaN,annual,45525,unemployed,medium,18:00-00:00,Active,android,laptop,362,medium,2
Female,beginner,22,302,309,92,annual,37715,unemployed,high,00:00-06:00,Active,android,phone,703,low,4
Female,beginner,24,281,133,NaN,monthly,38309,self_employed,medium,18:00-00:00,Active,ios,phone,414,medium,4
Female,beginner,21,323,327,140,monthly,33307,self_employed,high,12:00-18:00,Active,ios,tablet,790,low,2
Male,Intermediate,23,313,81,NaN,monthly,29195,employed,medium,18:00-00:00,Active,ios,phone,394,medium,2
Female,beginner,25,315,326,205,monthly,61807,unemployed,high,00:00-06:00,Active,ios,laptop,846,low,3
Female,beginner,25,332,295,NaN,monthly,32722,employed,medium,18:00-00:00,Active,ios,other,627,medium,3
Male,beginner,22,304,241,NaN,monthly,50499,self_employed,medium,00:00-06:00,Active,android,tablet,545,medium,2
Male,Intermediate,22,298,29,NaN,monthly,67360,self_employed,medium,06:00-12:00,Active,android,phone,327,medium,3
Female,beginner,20,297,41,NaN,monthly,64729,employed,medium,18:00-00:00,Active,ios,phone,338,medium,2
Female,Intermediate,20,281,189,NaN,monthly,24049,self_employed,medium,00:00-06:00,Active,android,other,470,medium,2
Male,beginner,22,322,267,NaN,monthly,32243,employed,medium,18:00-00:00,Active,ios,tablet,589,medium,2
Female,beginner,20,312,223,NaN,monthly,30302,unemployed,medium,18:00-00:00,Active,android,other,535,medium,3
Male,beginner,23,283,248,NaN,annual,32401,other,medium,06:00-12:00,Active,android,other,531,medium,4
Female,beginner,23,305,263,NaN,annual,49834,self_employed,medium,12:00-18:00,Active,android,phone,568,medium,3
Male,beginner,24,12,NaN,NaN,annual,57531,unemployed,low,06:00-12:00,Inactive,android,tablet,12,high,1
Female,Intermediate,21,318,14,NaN,monthly,33635,employed,medium,00:00-06:00,Active,ios,other,332,medium,3
Male,Intermediate,21,324,186,NaN,annual,22991,employed,medium,12:00-18:00,Active,ios,phone,510,medium,4
Female,beginner,25,290,311,111,monthly,20343,self_employed,high,12:00-18:00,Active,ios,laptop,712,low,4
Male,beginner,20,180,NaN,NaN,annual,54803,self_employed,low,12:00-18:00,Inactive,android,other,180,high,1
Male,beginner,25,304,332,NaN,annual,22953,self_employed,medium,00:00-06:00,Active,android,phone,636,medium,3
Male,beginner,23,323,318,3,monthly,38408,employed,high,12:00-18:00,Active,android,laptop,644,low,4
Male,beginner,20,299,175,NaN,annual,22219,employed,medium,12:00-18:00,Active,android,other,474,medium,4
Female,Intermediate,24,304,261,NaN,monthly,60714,employed,medium,18:00-00:00,Active,ios,phone,565,medium,4
Female,beginner,24,47,NaN,NaN,annual,47472,unemployed,low,00:00-06:00,Inactive,ios,phone,47,high,1
Male,beginner,22,313,175,NaN,monthly,31657,other,medium,18:00-00:00,Active,android,other,488,medium,4
Male,beginner,25,300,203,NaN,annual,41094,employed,medium,18:00-00:00,Active,android,other,503,medium,4
Male,Intermediate,20,296,281,161,annual,28111,other,high,18:00-00:00,Active,ios,other,738,low,4
Female,beginner,23,278,NaN,NaN,annual,20717,self_employed,low,00:00-06:00,Active,ios,laptop,278,high,1
Male,Intermediate,25,316,202,NaN,annual,35405,unemployed,medium,06:00-12:00,Active,android,other,518,medium,3
Female,beginner,25,296,308,83,annual,52930,self_employed,high,12:00-18:00,Active,android,laptop,687,low,3
Male,beginner,21,296,320,261,annual,20954,other,high,06:00-12:00,Active,ios,tablet,877,low,2
Female,beginner,25,298,304,19,annual,42324,self_employed,high,00:00-06:00,Active,android,tablet,621,low,2
Male,beginner,24,296,315,129,annual,42218,unemployed,high,12:00-18:00,Active,ios,laptop,740,low,3
Male,beginner,25,281,293,NaN,monthly,58483,self_employed,medium,00:00-06:00,Active,ios,other,574,medium,4
Female,Intermediate,23,129,NaN,NaN,monthly,49029,self_employed,low,00:00-06:00,Inactive,android,tablet,129,high,1
Male,Intermediate,21,290,207,NaN,annual,30597,unemployed,medium,12:00-18:00,Active,ios,other,497,medium,4
Female,beginner,24,311,272,NaN,monthly,44428,employed,medium,12:00-18:00,Active,ios,laptop,583,medium,4
Male,Intermediate,20,314,325,308,monthly,62102,unemployed,high,06:00-12:00,Active,android,laptop,947,low,3
Female,Intermediate,24,106,NaN,NaN,monthly,27904,self_employed,low,12:00-18:00,Active,android,other,106,high,1
Female,Intermediate,21,305,9,NaN,monthly,29701,self_employed,medium,18:00-00:00,Active,ios,laptop,314,medium,2
Male,beginner,21,327,245,NaN,monthly,63717,other,medium,06:00-12:00,Active,android,laptop,572,medium,4
Female,Intermediate,24,289,312,156,annual,52843,employed,high,06:00-12:00,Active,android,tablet,757,low,4
Female,beginner,23,297,304,109,annual,50016,self_employed,high,12:00-18:00,Active,android,phone,710,low,3
Male,beginner,22,168,NaN,NaN,monthly,24655,employed,low,12:00-18:00,Inactive,android,tablet,168,high,1
Male,Intermediate,21,292,50,NaN,monthly,26972,unemployed,medium,18:00-00:00,Active,android,tablet,342,medium,3
Female,beginner,23,287,NaN,NaN,annual,66590,self_employed,low,06:00-12:00,Active,android,laptop,287,high,1
Male,Intermediate,21,327,NaN,NaN,annual,20336,employed,low,12:00-18:00,Inactive,android,tablet,327,high,1
Female,Intermediate,23,290,301,NaN,monthly,60934,self_employed,medium,00:00-06:00,Active,android,other,591,medium,3
Female,beginner,20,328,315,117,annual,54987,unemployed,high,18:00-00:00,Active,ios,tablet,760,low,4
Male,Intermediate,24,331,297,224,annual,36433,unemployed,high,12:00-18:00,Active,ios,laptop,852,low,4
Male,Intermediate,21,332,10,NaN,annual,30788,self_employed,medium,18:00-00:00,Active,ios,tablet,342,medium,4
Female,Intermediate,20,293,271,NaN,monthly,53237,employed,medium,00:00-06:00,Active,android,phone,564,medium,4
Male,Intermediate,23,293,181,NaN,annual,60529,self_employed,medium,00:00-06:00,Active,android,phone,474,medium,2
Female,Intermediate,21,300,224,NaN,monthly,55007,self_employed,medium,12:00-18:00,Active,ios,tablet,524,medium,3
Female,Intermediate,22,328,304,264,annual,22677,self_employed,high,06:00-12:00,Active,android,tablet,896,low,2
Female,Intermediate,20,319,332,110,annual,54750,employed,high,12:00-18:00,Active,android,tablet,761,low,2
Male,Intermediate,25,283,328,NaN,monthly,53299,other,medium,00:00-06:00,Active,ios,phone,611,medium,4
Male,Intermediate,25,280,180,NaN,monthly,19963,self_employed,medium,12:00-18:00,Active,ios,laptop,460,medium,3
Male,Intermediate,24,266,NaN,NaN,annual,57417,self_employed,low,00:00-06:00,Active,ios,tablet,266,high,1
Male,Intermediate,20,117,NaN,NaN,monthly,45086,unemployed,low,12:00-18:00,Active,ios,phone,117,high,1
Male,beginner,23,328,325,NaN,monthly,20594,other,medium,12:00-18:00,Active,android,other,653,medium,2
Male,Intermediate,25,282,316,74,monthly,63033,unemployed,high,06:00-12:00,Active,ios,laptop,672,low,4
Female,Intermediate,24,326,310,283,monthly,61674,self_employed,high,18:00-00:00,Active,ios,laptop,919,low,3
Female,Intermediate,22,311,312,179,monthly,64436,unemployed,high,06:00-12:00,Active,ios,other,802,low,4
Male,Intermediate,22,131,NaN,NaN,monthly,22724,unemployed,low,06:00-12:00,Active,ios,laptop,131,high,1
Male,Intermediate,20,38,NaN,NaN,monthly,59027,unemployed,low,00:00-06:00,Inactive,android,phone,38,high,1
Male,beginner,24,63,NaN,NaN,annual,51740,employed,low,18:00-00:00,Active,ios,laptop,63,high,1
Female,Intermediate,22,280,315,NaN,monthly,25775,employed,medium,00:00-06:00,Active,android,tablet,595,medium,2
Female,Intermediate,23,285,186,NaN,monthly,21401,employed,medium,06:00-12:00,Active,ios,phone,471,medium,4
Female,beginner,25,285,282,NaN,annual,47370,self_employed,medium,12:00-18:00,Active,android,tablet,567,medium,4
Female,Intermediate,22,329,316,138,annual,67761,unemployed,high,06:00-12:00,Active,ios,tablet,783,low,2
Female,Intermediate,22,326,283,109,annual,53891,unemployed,high,06:00-12:00,Active,android,tablet,718,low,2
Female,Intermediate,21,296,301,297,annual,52562,unemployed,high,12:00-18:00,Active,android,tablet,894,low,3
Female,Intermediate,21,310,139,NaN,annual,66429,self_employed,medium,12:00-18:00,Active,ios,phone,449,medium,3
Female,Intermediate,23,204,NaN,NaN,monthly,39027,self_employed,low,18:00-00:00,Active,android,laptop,204,high,1
Male,beginner,21,326,90,NaN,monthly,54444,employed,medium,12:00-18:00,Active,ios,tablet,416,medium,3
Male,Intermediate,25,121,NaN,NaN,annual,64529,unemployed,low,18:00-00:00,Active,android,tablet,121,high,1
Female,Intermediate,21,310,NaN,NaN,annual,65660,employed,low,06:00-12:00,Active,android,other,310,high,1
Male,Intermediate,22,248,NaN,NaN,monthly,40265,unemployed,low,06:00-12:00,Active,ios,tablet,248,high,1
Female,Intermediate,24,24,NaN,NaN,monthly,38264,self_employed,low,18:00-00:00,Inactive,ios,other,24,high,1
Male,Intermediate,25,326,175,NaN,annual,61312,self_employed,medium,00:00-06:00,Active,android,other,501,medium,4
Male,Intermediate,25,177,NaN,NaN,annual,37011,employed,low,00:00-06:00,Inactive,ios,phone,177,high,1
Male,beginner,20,315,251,NaN,monthly,28717,other,medium,18:00-00:00,Active,android,laptop,566,medium,2
Male,beginner,25,208,NaN,NaN,annual,40613,employed,low,18:00-00:00,Inactive,android,other,208,high,1
Female,Intermediate,22,43,NaN,NaN,monthly,30158,employed,low,06:00-12:00,Active,ios,phone,43,high,1
Female,beginner,23,252,NaN,NaN,monthly,22242,employed,low,06:00-12:00,Inactive,android,other,252,high,1
Male,Intermediate,25,290,22,NaN,annual,50688,self_employed,medium,12:00-18:00,Active,android,laptop,312,medium,4
Female,Intermediate,21,305,197,NaN,annual,35516,unemployed,medium,06:00-12:00,Active,android,phone,502,medium,4
Male,Intermediate,24,324,20,NaN,monthly,56851,employed,medium,00:00-06:00,Active,ios,laptop,344,medium,2
Male,Intermediate,23,200,NaN,NaN,annual,32803,employed,low,18:00-00:00,Active,ios,phone,200,high,1
Male,beginner,24,321,231,NaN,monthly,65143,employed,medium,00:00-06:00,Active,ios,laptop,552,medium,3
Male,Intermediate,24,107,NaN,NaN,annual,44717,self_employed,low,06:00-12:00,Active,android,other,107,high,1
Male,beginner,22,300,328,286,annual,27734,other,high,18:00-00:00,Active,ios,phone,914,low,2
Male,Intermediate,23,283,231,NaN,annual,30090,self_employed,medium,18:00-00:00,Active,ios,other,514,medium,4
Male,Intermediate,22,289,73,NaN,monthly,60214,employed,medium,00:00-06:00,Active,ios,tablet,362,medium,4
Male,Intermediate,21,317,NaN,NaN,monthly,48544,unemployed,low,00:00-06:00,Inactive,ios,laptop,317,high,1
Male,Intermediate,22,282,279,NaN,annual,24257,employed,medium,06:00-12:00,Active,ios,phone,561,medium,4
Male,Intermediate,24,322,22,NaN,monthly,55814,other,medium,18:00-00:00,Active,ios,laptop,344,medium,3
Male,Intermediate,25,279,NaN,NaN,annual,38567,unemployed,low,12:00-18:00,Active,ios,tablet,279,high,1
Male,beginner,25,309,287,269,annual,45774,self_employed,high,12:00-18:00,Active,android,other,865,low,4
Male,Intermediate,23,183,NaN,NaN,annual,31719,employed,low,18:00-00:00,Active,ios,other,183,high,1
Female,Intermediate,21,303,301,306,annual,50701,employed,high,12:00-18:00,Active,android,tablet,910,low,2
Male,Intermediate,25,293,303,204,monthly,61538,unemployed,high,12:00-18:00,Active,android,other,800,low,4
Female,Intermediate,25,285,293,169,annual,19839,unemployed,high,12:00-18:00,Active,android,laptop,747,low,2
Male,beginner,21,323,179,NaN,monthly,54335,employed,medium,12:00-18:00,Active,android,phone,502,medium,3
Male,Intermediate,23,311,43,NaN,annual,38745,employed,medium,00:00-06:00,Active,android,other,354,medium,3
Male,Intermediate,24,309,292,257,monthly,40241,unemployed,high,06:00-12:00,Active,android,laptop,858,low,4
Female,Intermediate,23,326,324,232,monthly,36823,unemployed,high,18:00-00:00,Active,ios,tablet,882,low,2
Male,Intermediate,23,298,171,NaN,monthly,63660,unemployed,medium,06:00-12:00,Active,android,other,469,medium,2
Male,Intermediate,21,293,125,NaN,monthly,60094,employed,medium,12:00-18:00,Active,android,laptop,418,medium,3
Male,Intermediate,24,306,290,295,monthly,61004,unemployed,high,18:00-00:00,Active,ios,laptop,891,low,3
Male,Intermediate,20,179,NaN,NaN,monthly,56272,unemployed,low,06:00-12:00,Inactive,android,laptop,179,high,1
Male,Intermediate,24,289,299,NaN,monthly,45674,employed,medium,00:00-06:00,Active,android,tablet,588,medium,3
Female,beginner,23,317,290,220,annual,33869,unemployed,high,06:00-12:00,Active,android,tablet,827,low,4
Female,beginner,21,286,73,NaN,annual,52893,unemployed,medium,00:00-06:00,Active,android,laptop,359,medium,4
Male,beginner,23,315,188,NaN,monthly,27349,self_employed,medium,18:00-00:00,Active,ios,phone,503,medium,4
Female,beginner,21,333,NaN,NaN,monthly,56615,unemployed,low,06:00-12:00,Active,android,tablet,333,high,1
Female,Intermediate,23,322,309,315,annual,44869,employed,high,00:00-06:00,Active,ios,tablet,946,low,3
Male,Intermediate,20,326,266,NaN,monthly,33123,unemployed,medium,00:00-06:00,Active,ios,laptop,592,medium,4
Male,Intermediate,24,294,308,263,annual,29461,unemployed,high,06:00-12:00,Active,ios,tablet,865,low,2
Male,Intermediate,21,3,NaN,NaN,monthly,49249,other,low,12:00-18:00,Active,android,other,3,high,1
Male,Intermediate,23,331,307,98,monthly,32527,self_employed,high,06:00-12:00,Active,android,laptop,736,low,4
Female,Intermediate,21,319,85,NaN,annual,47416,employed,medium,12:00-18:00,Active,android,tablet,404,medium,2
Female,beginner,24,30,NaN,NaN,annual,61833,employed,low,00:00-06:00,Active,ios,laptop,30,high,1
Male,Intermediate,20,290,143,NaN,annual,48670,self_employed,medium,18:00-00:00,Active,ios,phone,433,medium,3
Female,Intermediate,21,174,NaN,NaN,monthly,26386,self_employed,low,12:00-18:00,Active,ios,phone,174,high,1
Female,Intermediate,21,106,NaN,NaN,annual,52086,self_employed,low,18:00-00:00,Inactive,android,laptop,106,high,1
Male,Intermediate,24,144,NaN,NaN,monthly,36293,unemployed,low,06:00-12:00,Inactive,ios,phone,144,high,1
Female,Intermediate,22,330,153,NaN,annual,38055,unemployed,medium,18:00-00:00,Active,android,laptop,483,medium,3
Female,Intermediate,21,295,313,73,annual,63406,unemployed,high,18:00-00:00,Active,ios,tablet,681,low,3
Female,Intermediate,21,331,313,9,monthly,35797,unemployed,high,12:00-18:00,Active,android,phone,653,low,4
Male,Intermediate,23,269,NaN,NaN,annual,21487,self_employed,low,18:00-00:00,Inactive,ios,other,269,high,1
Female,Intermediate,24,160,NaN,NaN,monthly,33841,employed,low,06:00-12:00,Active,android,other,160,high,1
Male,beginner,25,313,284,276,annual,61455,other,high,06:00-12:00,Active,ios,other,873,low,3
Female,beginner,24,327,287,76,annual,58678,unemployed,high,06:00-12:00,Active,ios,other,690,low,4
Female,Intermediate,23,285,18,NaN,annual,45383,unemployed,medium,06:00-12:00,Active,ios,tablet,303,medium,3
Male,beginner,21,288,49,NaN,annual,32988,self_employed,medium,00:00-06:00,Active,android,tablet,337,medium,4
Female,Intermediate,22,294,179,NaN,monthly,26019,unemployed,medium,18:00-00:00,Active,android,other,473,medium,2
Female,beginner,25,317,313,NaN,annual,55471,self_employed,medium,12:00-18:00,Active,android,other,630,medium,3
Male,Intermediate,24,326,305,185,annual,56915,employed,high,06:00-12:00,Active,android,other,816,low,2
Male,Intermediate,23,284,323,51,annual,44015,other,high,00:00-06:00,Active,ios,other,658,low,2
Male,Intermediate,24,308,327,16,monthly,54910,employed,high,06:00-12:00,Active,ios,laptop,651,low,2
Male,Intermediate,25,97,NaN,NaN,annual,48871,employed,low,12:00-18:00,Inactive,android,phone,97,high,1
Male,Intermediate,21,327,55,NaN,monthly,38958,employed,medium,00:00-06:00,Active,ios,other,382,medium,4
Male,Intermediate,22,294,295,61,monthly,55841,unemployed,high,06:00-12:00,Active,android,phone,650,low,2
Female,beginner,21,321,304,35,annual,43261,employed,high,12:00-18:00,Active,android,phone,660,low,2
Male,Intermediate,25,333,301,NaN,annual,50364,unemployed,medium,18:00-00:00,Active,android,other,634,medium,3
Male,Intermediate,25,305,312,NaN,annual,39558,employed,medium,00:00-06:00,Active,android,laptop,617,medium,3
Male,Intermediate,23,140,NaN,NaN,monthly,25202,self_employed,low,00:00-06:00,Active,ios,other,140,high,1
Male,Intermediate,22,309,330,35,monthly,61381,unemployed,high,06:00-12:00,Active,ios,tablet,674,low,4
Male,Intermediate,22,7,NaN,NaN,monthly,57484,unemployed,low,00:00-06:00,Active,ios,phone,7,high,1
Female,Intermediate,22,261,NaN,NaN,monthly,35743,unemployed,low,12:00-18:00,Inactive,android,phone,261,high,1
Male,Intermediate,23,301,292,175,annual,25832,self_employed,high,12:00-18:00,Active,ios,laptop,768,low,2
Female,Intermediate,25,12,NaN,NaN,monthly,45288,unemployed,low,12:00-18:00,Active,android,laptop,12,high,1
Male,Intermediate,20,291,10,NaN,monthly,47284,self_employed,medium,12:00-18:00,Active,android,tablet,301,medium,2
Female,beginner,22,298,79,NaN,annual,46160,employed,medium,18:00-00:00,Active,android,phone,377,medium,4
Female,Intermediate,22,304,311,NaN,annual,20851,unemployed,medium,06:00-12:00,Active,android,tablet,615,medium,4
Female,Intermediate,24,299,290,231,annual,54086,unemployed,high,00:00-06:00,Active,ios,phone,820,low,2
Female,beginner,21,324,NaN,NaN,annual,67176,unemployed,low,00:00-06:00,Active,ios,other,324,high,1
Female,Intermediate,20,288,232,NaN,annual,24886,unemployed,medium,18:00-00:00,Active,android,other,520,medium,2
Male,Intermediate,22,295,28,NaN,annual,37761,other,medium,06:00-12:00,Active,ios,other,323,medium,4
Female,Intermediate,20,288,287,52,annual,39899,unemployed,high,00:00-06:00,Active,ios,laptop,627,low,3
Male,Intermediate,22,286,48,NaN,annual,46974,self_employed,medium,00:00-06:00,Active,android,phone,334,medium,3
Female,Intermediate,24,287,316,NaN,annual,34564,unemployed,medium,06:00-12:00,Active,ios,phone,603,medium,4
Female,Advanced,24,303,306,297,monthly,29139,unemployed,high,00:00-06:00,Active,ios,laptop,906,low,3
Female,Advanced,25,313,NaN,NaN,monthly,42971,employed,low,12:00-18:00,Active,ios,laptop,313,high,1
Male,Advanced,24,318,142,NaN,annual,20115,self_employed,medium,00:00-06:00,Active,android,laptop,460,medium,3
Male,Advanced,21,308,NaN,NaN,annual,49983,unemployed,low,12:00-18:00,Inactive,ios,phone,308,high,1
Male,Advanced,24,322,25,NaN,annual,49399,employed,medium,12:00-18:00,Active,android,phone,347,medium,4
Male,beginner,20,141,NaN,NaN,annual,55685,employed,low,06:00-12:00,Active,ios,phone,141,high,1
Female,Advanced,25,326,194,NaN,annual,66725,employed,medium,18:00-00:00,Active,android,phone,520,medium,4
Female,Advanced,25,283,89,NaN,monthly,22176,unemployed,medium,00:00-06:00,Active,ios,laptop,372,medium,2
Male,Advanced,21,328,254,NaN,monthly,66195,other,medium,00:00-06:00,Active,android,tablet,582,medium,2
Male,Advanced,25,328,310,203,annual,44702,employed,high,12:00-18:00,Active,ios,phone,841,low,3
Female,Advanced,20,331,322,NaN,annual,46878,unemployed,medium,00:00-06:00,Active,android,laptop,653,medium,2
Female,beginner,24,287,311,75,monthly,19762,self_employed,high,18:00-00:00,Active,ios,other,673,low,3
Male,Advanced,20,290,292,NaN,monthly,50722,employed,medium,06:00-12:00,Active,android,laptop,582,medium,2
Male,Advanced,24,309,159,NaN,annual,47150,self_employed,medium,06:00-12:00,Active,ios,laptop,468,medium,3
Female,Advanced,22,286,36,NaN,annual,51452,employed,medium,00:00-06:00,Active,android,other,322,medium,2
Male,beginner,22,315,224,NaN,monthly,33519,other,medium,00:00-06:00,Active,android,laptop,539,medium,3
Male,Advanced,20,285,106,NaN,monthly,33970,other,medium,12:00-18:00,Active,ios,phone,391,medium,2
Male,beginner,24,292,181,NaN,monthly,52803,self_employed,medium,00:00-06:00,Active,android,tablet,473,medium,3
Male,Intermediate,23,308,328,100,annual,64100,employed,high,06:00-12:00,Active,android,tablet,736,low,2
Male,Advanced,41,292,322,76,annual,35485,other,high,00:00-06:00,Active,ios,tablet,690,low,4
Male,Intermediate,41,305,301,NaN,annual,38113,other,medium,18:00-00:00,Active,ios,other,606,medium,4
Female,Advanced,41,162,NaN,NaN,annual,24721,unemployed,low,12:00-18:00,Active,android,phone,162,high,1
Female,Advanced,45,330,122,NaN,annual,65715,employed,medium,18:00-00:00,Active,android,other,452,medium,4
Female,Advanced,43,292,139,NaN,annual,61895,unemployed,medium,06:00-12:00,Active,android,laptop,431,medium,2
Male,Intermediate,45,329,77,NaN,monthly,27678,unemployed,medium,18:00-00:00,Active,ios,other,406,medium,2
Male,Intermediate,42,322,322,233,annual,55913,self_employed,high,12:00-18:00,Active,android,laptop,877,low,4
Male,Advanced,43,305,135,NaN,annual,34779,other,medium,06:00-12:00,Active,ios,other,440,medium,3
Male,Intermediate,45,308,298,47,monthly,45910,other,high,00:00-06:00,Active,ios,tablet,653,low,3
Male,Advanced,41,304,298,307,monthly,24086,other,high,18:00-00:00,Active,ios,other,909,low,4
Male,Advanced,42,327,299,332,monthly,23093,self_employed,high,00:00-06:00,Active,ios,laptop,958,low,4
Female,Advanced,45,293,328,62,annual,53696,unemployed,high,06:00-12:00,Active,android,tablet,683,low,3
Male,beginner,41,313,189,NaN,annual,39666,self_employed,medium,00:00-06:00,Active,ios,laptop,502,medium,4
Male,beginner,41,295,143,NaN,monthly,44081,unemployed,medium,18:00-00:00,Active,ios,phone,438,medium,2
Male,Advanced,41,287,12,NaN,monthly,32137,employed,medium,12:00-18:00,Active,android,phone,299,medium,2
Male,beginner,42,234,NaN,NaN,annual,49354,other,low,06:00-12:00,Active,ios,laptop,234,high,1
Female,Advanced,45,289,262,NaN,annual,31441,unemployed,medium,12:00-18:00,Active,ios,other,551,medium,2
Female,Advanced,41,307,164,NaN,monthly,28819,unemployed,medium,12:00-18:00,Active,ios,laptop,471,medium,4
Female,Advanced,42,315,196,NaN,annual,53730,employed,medium,00:00-06:00,Active,ios,tablet,511,medium,3
Female,Intermediate,44,331,53,NaN,monthly,27232,employed,medium,12:00-18:00,Active,android,tablet,384,medium,2
Male,Advanced,45,317,258,NaN,monthly,41906,employed,medium,18:00-00:00,Active,ios,laptop,575,medium,2
Male,Advanced,43,281,159,NaN,monthly,56792,employed,medium,00:00-06:00,Active,ios,laptop,440,medium,4
Male,Advanced,45,305,227,NaN,annual,60927,self_employed,medium,12:00-18:00,Active,ios,other,532,medium,3
Female,Advanced,41,295,324,267,monthly,24116,self_employed,high,12:00-18:00,Active,android,phone,886,low,3
